Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
515,Gianluca Prestianni,ar ARG,MF,pt Benfica,19,2006,4,2,160,1.8,0,1,1,0,0,0,2,1,0,0.56,0.56,0,0.56,Matches
516,Erick Pulgar,cl CHI,MF,br Flamengo,31,1994,3,3,224,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
517,Mohammed Al Qahtani,sa KSA,FW,sa Al-Hilal,22,2002,1,0,27,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
518,Ramy Rabia,eg EGY,DF,ae Al Ain FC,31,1993,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
519,Jackson Ragen,us USA,DF,us Seattle Sounders,26,1998,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
520,Soufiane Rahimi,ma MAR,"FW,MF",ae Al Ain FC,28,1996,3,3,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
521,Jacobo Ramón,es ESP,DF,es Real Madrid,20,2005,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
522,Cláudio Ramos,pt POR,GK,pt Porto,33,1991,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
523,Gonçalo Ramos,pt POR,FW,fr Paris Saint-Germain,23,2001,5,2,182,2,1,0,1,1,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
524,Sergio Ramos,es ESP,DF,mx Monterrey,38,1986,4,4,360,4,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
525,Jacob Rasmussen,dk DEN,DF,at RB Salzburg,27,1997,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Petar Ratkov,rs SRB,FW,at RB Salzburg,21,2003,2,2,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
527,Marcel Ratnik,si SVN,DF,ae Al Ain FC,21,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
528,Mohamed Rayhi,nl NED,"FW,MF",ma Wydad AC,30,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
529,Iqraam Rayners,za RSA,FW,za Mamelodi Sundowns,29,1995,3,3,242,2.7,2,0,2,2,0,0,0,0,0.74,0,0.74,0.74,0.74,Matches
530,Federico Redondo,ar ARG,MF,us Inter Miami,22,2003,4,3,276,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
531,João Rêgo,pt POR,MF,pt Benfica,19,2005,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
532,Tijjani Reijnders,nl NED,MF,eng Manchester City,26,1998,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,Vitor Reis,br BRA,DF,eng Manchester City,19,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
534,Renê,br BRA,"MF,DF",br Fluminense,32,1992,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
535,Gio Reyna,us USA,MF,de Dortmund,22,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
536,Lucas Ribeiro,br BRA,MF,za Mamelodi Sundowns,26,1998,3,3,229,2.5,1,1,2,1,0,0,0,0,0.39,0.39,0.79,0.39,0.79,Matches
537,Luis Ricardo Reyes,mx MEX,DF,mx Monterrey,33,1991,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
538,Kalani Rienzi,us USA,DF,us Seattle Sounders,22,2002,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
539,Richard Ríos,co COL,MF,br Palmeiras,24,2000,5,5,470,5.2,0,2,2,0,0,0,2,0,0,0.38,0.38,0,0.38,Matches
540,Marcos Rocha,br BRA,DF,br Palmeiras,36,1988,1,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
541,Rodri,es ESP,MF,eng Manchester City,28,1996,4,1,173,1.9,0,1,1,0,0,0,0,0,0,0.52,0.52,0,0.52,Matches
542,Rodrigo Rodrigues,br BRA,FW,tn Espérance Tunis,28,1996,3,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
543,Baltasar Rodríguez,ar ARG,MF,us Inter Miami,21,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
544,Santiago Rodríguez,uy URU,"FW,MF",br Botafogo (RJ),25,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
545,Rodrygo,br BRA,MF,es Real Madrid,24,2001,3,1,93,1,0,1,1,0,0,0,0,0,0,0.97,0.97,0,0.97,Matches
546,Alfie Rogers,nz NZL,DF,nz Auckland City,29,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
547,Johan Rojas,co COL,"FW,MF",mx Monterrey,22,2002,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
548,Alex Roldan,sv SLV,DF,us Seattle Sounders,28,1996,3,2,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
549,Cristian Roldan,us USA,MF,us Seattle Sounders,29,1995,3,3,270,3,1,0,1,1,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches
550,Mohamed Ali Ben Romdhane,tn TUN,MF,eg Al Ahly,25,1999,3,3,240,2.7,1,0,1,1,0,0,0,0,0.37,0,0.37,0.37,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Salomón Rondón,ve VEN,FW,mx Pachuca,35,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
552,Vitor Roque,br BRA,FW,br Palmeiras,19,2005,5,4,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,Agustín Rossi,ar ARG,GK,br Flamengo,29,1995,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
554,Paul Rothrock,us USA,MF,us Seattle Sounders,26,1999,3,2,175,1.9,0,1,1,0,0,0,1,0,0,0.51,0.51,0,0.51,Matches
555,Antonio Rüdiger,de GER,DF,es Real Madrid,31,1993,5,4,349,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Daniele Rugani,it ITA,DF,it Juventus,30,1994,1,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
557,Fabián Ruiz Peña,es ESP,MF,fr Paris Saint-Germain,28,1996,7,6,458,5.1,3,1,4,3,0,0,1,0,0.59,0.2,0.79,0.59,0.79,Matches
558,Albert Rusnák,sk SVK,MF,us Seattle Sounders,30,1994,3,3,239,2.7,1,0,1,1,0,0,0,0,0.38,0,0.38,0.38,0.38,Matches
559,Julian Ryerson,no NOR,"MF,DF",de Dortmund,27,1997,5,4,364,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
560,Marcel Sabitzer,at AUT,MF,de Dortmund,30,1994,4,2,230,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Arthur Sales,br BRA,MF,za Mamelodi Sundowns,22,2002,3,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
562,Mateo Sanabria,ar ARG,FW,ae Al Ain FC,20,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
563,Renato Sanches,pt POR,MF,pt Benfica,27,1997,3,2,167,1.9,1,0,1,1,0,0,1,0,0.54,0,0.54,0.54,0.54,Matches
564,Carlos Sánchez,mx MEX,MF,mx Pachuca,22,2002,3,1,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
565,Robert Sánchez,es ESP,GK,eng Chelsea,27,1997,6,6,570,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
566,Alex Sandro,br BRA,DF,br Flamengo,34,1991,2,2,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,Leroy Sané,de GER,MF,de Bayern Munich,29,1996,3,1,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
568,Kang Sang-woo,kr KOR,DF,kr Ulsan HD,31,1993,3,2,163,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
569,Thiago Santana,br BRA,FW,jp Urawa Reds,31,1993,3,0,77,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
570,Andrey Santos,br BRA,MF,eng Chelsea,20,2004,4,1,147,1.6,0,1,1,0,0,0,0,0,0,0.61,0.61,0,0.61,Matches
571,Marcelo Saracchi,uy URU,"DF,MF",ar Boca Juniors,26,1998,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
572,Mamadou Sarr,sn SEN,DF,eng Chelsea,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
573,Yan Sasse,br BRA,MF,tn Espérance Tunis,27,1997,3,2,156,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
574,Jefferson Savarino,ve VEN,"FW,MF",br Botafogo (RJ),28,1996,4,4,269,3,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches
575,Sávio,br BRA,FW,eng Manchester City,20,2004,3,3,299,3.3,1,1,2,1,0,0,0,0,0.3,0.3,0.6,0.3,0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Matheus Sávio,br BRA,MF,jp Urawa Reds,27,1997,3,3,218,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Nicolò Savona,it ITA,DF,it Juventus,21,2003,3,3,219,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
578,Ahmed Sayed,eg EGY,"MF,FW",eg Al Ahly,29,1996,3,2,245,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
579,Andreas Schjelderup,no NOR,"MF,FW",pt Benfica,20,2004,3,2,128,1.4,1,0,1,1,0,0,0,0,0.7,0,0.7,0.7,0.7,Matches
580,Telasco Segovia,ve VEN,MF,us Inter Miami,21,2003,4,4,282,3.1,1,0,1,1,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches
581,Eddie Segura,co COL,DF,us LAFC,27,1997,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
582,Takahiro Sekine,jp JPN,DF,jp Urawa Reds,29,1995,3,1,113,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
583,Choi Seokhyun,kr KOR,DF,kr Ulsan HD,22,2003,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
584,Kevin Serna,co COL,MF,br Fluminense,27,1997,2,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
585,Ko Seungbeom,kr KOR,MF,kr Ulsan HD,30,1994,3,2,219,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
586,Hussein El Shahat,eg EGY,MF,eg Al Ahly,32,1992,3,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
587,Peter Shalulile,na NAM,FW,za Mamelodi Sundowns,32,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
588,Mohamed El-Shenawy,eg EGY,GK,eg Al Ahly,36,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
589,António Silva,pt POR,DF,pt Benfica,21,2003,4,4,385,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
590,Bernardo Silva,pt POR,MF,eng Manchester City,30,1994,3,3,267,3,1,1,2,1,0,0,0,0,0.34,0.34,0.67,0.34,0.67,Matches
591,Thiago Silva,br BRA,DF,br Fluminense,40,1984,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
592,Giuliano Simeone,ar ARG,MF,es Atlético Madrid,22,2002,3,3,209,2.3,0,1,1,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
593,Artem Smoliakov,ua UKR,DF,us LAFC,21,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
594,Everton Soares,br BRA,MF,br Flamengo,28,1996,2,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
595,Omar Al Somah,sy SYR,FW,ma Wydad AC,35,1989,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
596,Yann Sommer,ch SUI,GK,it Inter,36,1988,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
597,Yeferson Soteldo,ve VEN,"FW,MF",br Fluminense,27,1997,1,0,25,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
598,Josip Stanišić,hr CRO,DF,de Bayern Munich,24,2000,5,5,384,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
599,Everaldo Stum,br BRA,FW,br Fluminense,33,1991,6,1,204,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
600,Luis Suárez,uy URU,FW,us Inter Miami,38,1987,4,4,342,3.8,1,1,2,1,0,0,2,0,0.26,0.26,0.53,0.26,0.53,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Petar Sucic,hr CRO,MF,it Inter,21,2003,4,0,96,1.1,0,1,1,0,0,0,0,0,0,0.94,0.94,0,0.94,Matches
602,Niklas Süle,de GER,DF,de Dortmund,29,1995,4,4,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
603,Valentin Sulzbacher,at AUT,MF,at RB Salzburg,19,2005,1,1,54,0.6,0,1,1,0,0,0,0,0,0,1.67,1.67,0,1.67,Matches
604,Daniel Svensson,se SWE,"MF,DF",de Dortmund,22,2002,5,5,450,5,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
605,Alexander Sørloth,no NOR,FW,es Atlético Madrid,29,1995,3,2,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
606,Jonathan Tah,de GER,DF,de Bayern Munich,28,1996,5,4,393,4.4,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
607,Hassan Al Tambakti,sa KSA,DF,sa Al-Hilal,25,1999,3,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
608,Aurélien Tchouaméni,fr FRA,"MF,DF",es Real Madrid,25,2000,6,6,534,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
609,Alex Telles,br BRA,DF,br Botafogo (RJ),32,1992,4,4,264,2.9,0,1,1,0,0,0,1,0,0,0.34,0.34,0,0.34,Matches
610,Khéphren Thuram,fr FRA,MF,it Juventus,23,2001,4,3,259,2.9,0,2,2,0,0,0,1,0,0,0.69,0.69,0,0.69,Matches
611,Marcus Thuram,fr FRA,FW,it Inter,27,1997,2,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
612,Timmy Tillman,us USA,MF,us LAFC,26,1999,3,2,187,2.1,0,1,1,0,0,0,1,0,0,0.48,0.48,0,0.48,Matches
613,Houssem Tka,tn TUN,MF,tn Espérance Tunis,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
614,Nouhou Tolo,cm CMR,DF,us Seattle Sounders,27,1997,2,2,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
615,Zhou Tong,cn CHN,MF,nz Auckland City,35,1990,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
616,Facundo Torres,uy URU,MF,br Palmeiras,24,2000,4,3,231,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
617,Óliver Torres,es ESP,MF,mx Monterrey,30,1994,3,3,229,2.5,0,2,2,0,0,0,0,0,0,0.79,0.79,0,0.79,Matches
618,Conor Tracey,nz NZL,GK,nz Auckland City,27,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
619,Trézéguet,eg EGY,"MF,FW",eg Al Ahly,30,1994,3,3,183,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
620,Miłosz Trojak,pl POL,DF,kr Ulsan HD,30,1994,3,3,265,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
621,Anatolii Trubin,ua UKR,GK,pt Benfica,23,2001,4,4,390,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
622,Hamad Al Tuhayfan,sa KSA,DF,sa Al-Hilal,25,1999,5,0,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
623,Joshua Udoh,ng NGA,MF,ae Al Ain FC,17,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
624,Dayot Upamecano,fr FRA,DF,de Bayern Munich,26,1998,5,3,291,3.2,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31,Matches
625,Óscar Ustari,ar ARG,GK,us Inter Miami,38,1986,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
626,Jordan Vale,nz NZL,MF,nz Auckland City,30,1994,1,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
627,Federico Valverde,uy URU,"MF,FW",es Real Madrid,26,1998,6,6,522,5.8,2,0,2,2,0,1,0,0,0.34,0,0.34,0.34,0.34,Matches
628,Vanderlan,br BRA,DF,br Palmeiras,22,2002,2,1,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
629,Alan Varela,ar ARG,MF,pt Porto,23,2001,3,3,199,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
630,Guillermo Varela,uy URU,DF,br Flamengo,31,1993,3,2,189,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
631,Obed Vargas,mx MEX,MF,us Seattle Sounders,19,2005,3,3,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
632,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,33,1991,2,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
633,Gabriel Veiga,es ESP,"MF,FW",pt Porto,22,2002,3,2,146,1.6,0,1,1,0,0,0,0,0,0,0.62,0.62,0,0.62,Matches
634,Raphael Veiga,br BRA,MF,br Palmeiras,29,1995,4,2,122,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
635,Alan Velasco,ar ARG,"MF,FW",ar Boca Juniors,22,2002,3,3,189,2.1,0,1,1,0,0,0,0,0,0,0.48,0.48,0,0.48,Matches
636,João Veloso,pt POR,MF,pt Benfica,19,2005,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
637,Yorbe Vertessen,be BEL,"FW,MF",at RB Salzburg,24,2001,3,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
638,Fabio Vieira,pt POR,MF,pt Porto,24,2000,3,3,239,2.7,0,1,1,0,0,0,0,0,0,0.38,0.38,0,0.38,Matches
639,Matías Viña,uy URU,"DF,MF",br Flamengo,27,1997,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
640,Vitinha,pt POR,MF,fr Paris Saint-Germain,24,2000,7,7,630,7,1,2,3,1,0,0,0,0,0.14,0.29,0.43,0.14,0.43,Matches
641,Vitinho,br BRA,DF,br Botafogo (RJ),25,1999,4,4,373,4.1,0,1,1,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches
642,Dušan Vlahović,rs SRB,FW,it Juventus,25,2000,3,1,128,1.4,2,0,2,1,1,1,0,0,1.41,0,1.41,0.7,0.7,Matches
643,Ryan de Vries,nz NZL,"FW,MF",nz Auckland City,33,1991,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
644,Stefan de Vrij,nl NED,DF,it Inter,32,1992,3,2,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
645,Mohamed Wael Derbali,tn TUN,MF,tn Espérance Tunis,21,2003,3,0,76,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
646,Wallace,br BRA,MF,br Flamengo,19,2005,3,0,38,0.4,2,0,2,2,0,0,0,0,4.74,0,4.74,4.74,4.74,Matches
647,Ryoma Watanabe,jp JPN,MF,jp Urawa Reds,28,1996,3,3,270,3,1,0,1,1,0,0,1,0,0.33,0,0.33,0.33,0.33,Matches
648,Timothy Weah,us USA,"DF,FW",it Juventus,24,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
649,Marcelo Weigandt,ar ARG,DF,us Inter Miami,25,2000,4,3,287,3.2,0,1,1,0,0,0,1,0,0,0.31,0.31,0,0.31,Matches
650,Wesley,br BRA,DF,br Flamengo,21,2003,2,2,171,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Wéverton,br BRA,GK,br Palmeiras,37,1987,5,5,480,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
652,Ronwen Williams,za RSA,GK,za Mamelodi Sundowns,33,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
653,Estêvão Willian,br BRA,MF,br Palmeiras,17,2007,5,5,382,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
654,Axel Witsel,be BEL,"DF,MF",es Atlético Madrid,36,1989,1,0,45,0.5,1,0,1,1,0,0,0,0,2,0,2,2,2,Matches
655,Um Wonsang,kr KOR,"FW,DF",kr Ulsan HD,26,1999,2,2,164,1.8,1,1,2,1,0,0,0,0,0.55,0.55,1.1,0.55,1.1,Matches
656,Jung Woo-young,kr KOR,MF,kr Ulsan HD,35,1989,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
657,Samuel Xavier,br BRA,"MF,DF",br Fluminense,34,1990,5,4,357,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
658,Kaito Yasui,jp JPN,MF,jp Urawa Reds,24,2000,3,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
659,Yaw Yeboah,gh GHA,"FW,MF",us LAFC,27,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
660,Kenan Yıldız,tr TUR,MF,it Juventus,19,2005,4,3,248,2.8,3,1,4,3,0,0,0,0,1.09,0.36,1.45,1.09,1.45,Matches
661,Park Yong-woo,kr KOR,"DF,MF",ae Al Ain FC,31,1993,3,3,255,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
662,David Yoo,nz NZL,MF,nz Auckland City,25,1999,3,3,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
663,Heo Yool,kr KOR,FW,kr Ulsan HD,23,2001,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
664,Kim Young-gwon,kr KOR,DF,kr Ulsan HD,34,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
665,Facundo Zabala,ar ARG,DF,ae Al Ain FC,26,1999,3,3,241,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
666,Warren Zaïre-Emery,fr FRA,MF,fr Paris Saint-Germain,18,2006,7,1,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
667,Nicola Zalewski,pl POL,MF,it Inter,23,2002,2,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
668,Christian Zawieschitzky,at AUT,GK,at RB Salzburg,17,2007,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
669,Haris Zeb,pk PAK,MF,nz Auckland City,23,2001,2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
670,Exequiel Zeballos,ar ARG,MF,ar Boca Juniors,22,2002,3,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
671,Oussama Zemraoui,ma MAR,MF,ma Wydad AC,22,2002,3,3,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
672,Kevin Zenon,ar ARG,MF,ar Boca Juniors,23,2001,3,2,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
673,Themba Zwane,za RSA,MF,za Mamelodi Sundowns,35,1989,3,3,245,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
